frame,file_loc,stereo_calib_partners,upper_side,video,category,imgpoints_index,stereo_partner
3920,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3920.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3924,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3924.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3928,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3928.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3932,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3932.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3936,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3936.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3940,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3940.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3944,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3944.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3960,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3960.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3964,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3964.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
3968,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_3968.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
4000,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_4000.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
4004,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_4004.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
4008,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_4008.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
4012,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/visualizations/cam-1_15-17-14-calibration_4012.png,[],-,cam-1_15-17-14-calibration,cb_detected,,[]
